time_signature,track_popularity,speechiness,danceability,playlist_name,track_artist,duration_ms,energy,playlist_genre,playlist_subgenre,track_href,track_name,mode,uri,type,track_album_release_date,analysis_url,id,instrumentalness,track_album_id,playlist_id,track_id,valence,key,tempo,loudness,acousticness,liveness,track_album_name
5,32,0.309,0.819,Meditative Vibes,Olamide,136819,0.746,ambient,meditative,https://api.spotify.com/v1/tracks/6Yzs7ka9QuGgW2nGYeFaX8,Hardcore,0,spotify:track:6Yzs7ka9QuGgW2nGYeFaX8,audio_features,2023-08-08,https://api.spotify.com/v1/audio-analysis/6Yzs7ka9QuGgW2nGYeFaX8,6Yzs7ka9QuGgW2nGYeFaX8,0.000216,51mowf1u3WaEYvqalsbP7M,3kEpLybbAlVUVimW5Evijb,6Yzs7ka9QuGgW2nGYeFaX8,0.23,11,132.852,-6.087,0.0692,0.103,Unruly
4,35,0.298,0.925,Meditative Vibes,"Burna Boy, Byron Messia",176454,0.511,ambient,meditative,https://api.spotify.com/v1/tracks/0h6xhnFpPWG15EU3WSvMYG,Talibans II,0,spotify:track:0h6xhnFpPWG15EU3WSvMYG,audio_features,2023-07-20,https://api.spotify.com/v1/audio-analysis/0h6xhnFpPWG15EU3WSvMYG,0h6xhnFpPWG15EU3WSvMYG,3.58e-06,1gOXC4eIqKNtPoLEBG2kJ4,3kEpLybbAlVUVimW5Evijb,0h6xhnFpPWG15EU3WSvMYG,0.554,9,102.935,-6.805,0.241,0.13,Talibans II
3,42,0.392,0.529,Meditative Vibes,"Olamide, Bnxn",200458,0.57,ambient,meditative,https://api.spotify.com/v1/tracks/7j2XUgQz7PLCUPzUStwOJf,Come Alive,0,spotify:track:7j2XUgQz7PLCUPzUStwOJf,audio_features,2023-08-08,https://api.spotify.com/v1/audio-analysis/7j2XUgQz7PLCUPzUStwOJf,7j2XUgQz7PLCUPzUStwOJf,7.33e-06,51mowf1u3WaEYvqalsbP7M,3kEpLybbAlVUVimW5Evijb,7j2XUgQz7PLCUPzUStwOJf,0.734,6,70.069,-7.491,0.347,0.148,Unruly
5,44,0.408,0.703,Meditative Vibes,"ODUMODUBLVCK, Zlatan, ECko Miles",184078,0.563,ambient,meditative,https://api.spotify.com/v1/tracks/32R7SBDSQmhDM4qUgzTc6z,PICANTO,0,spotify:track:32R7SBDSQmhDM4qUgzTc6z,audio_features,2022-11-21,https://api.spotify.com/v1/audio-analysis/32R7SBDSQmhDM4qUgzTc6z,32R7SBDSQmhDM4qUgzTc6z,0,02rMmHXgJwTxkulqSrcgJc,3kEpLybbAlVUVimW5Evijb,32R7SBDSQmhDM4qUgzTc6z,0.66,3,62.624,-7.251,0.179,0.0895,PICANTO
4,40,0.0524,0.783,Meditative Vibes,Burna Boy,159372,0.849,ambient,meditative,https://api.spotify.com/v1/tracks/7bWk569kMxdaXmSfVZKZpS,Sittin' On Top Of The World,1,spotify:track:7bWk569kMxdaXmSfVZKZpS,audio_features,2023-06-01,https://api.spotify.com/v1/audio-analysis/7bWk569kMxdaXmSfVZKZpS,7bWk569kMxdaXmSfVZKZpS,0.00415,2tRGskzmNSOnqxHKIgbyHn,3kEpLybbAlVUVimW5Evijb,7bWk569kMxdaXmSfVZKZpS,0.693,8,98.044,-4.284,0.0264,0.109,Sittin' On Top Of The World
4,24,0.157,0.799,Meditative Vibes,Blaqbonez,162703,0.632,ambient,meditative,https://api.spotify.com/v1/tracks/6AZiTKzO3xmkFofIBbObit,BEZOS,1,spotify:track:6AZiTKzO3xmkFofIBbObit,audio_features,2023-07-07,https://api.spotify.com/v1/audio-analysis/6AZiTKzO3xmkFofIBbObit,6AZiTKzO3xmkFofIBbObit,0,6m8f7PHYHp3IlMOxdBNKvA,3kEpLybbAlVUVimW5Evijb,6AZiTKzO3xmkFofIBbObit,0.57,0,95.907,-7.234,0.132,0.111,Like Ice Spice / Bezos
4,39,0.151,0.786,Meditative Vibes,"Olamide, Fireboy DML",163556,0.612,ambient,meditative,https://api.spotify.com/v1/tracks/5Ujp7vES41Sc6YwN3m4GDq,Shibebe,1,spotify:track:5Ujp7vES41Sc6YwN3m4GDq,audio_features,2023-08-08,https://api.spotify.com/v1/audio-analysis/5Ujp7vES41Sc6YwN3m4GDq,5Ujp7vES41Sc6YwN3m4GDq,0,51mowf1u3WaEYvqalsbP7M,3kEpLybbAlVUVimW5Evijb,5Ujp7vES41Sc6YwN3m4GDq,0.415,7,113.133,-5.556,0.161,0.0976,Unruly
5,42,0.197,0.505,Meditative Vibes,Bnxn,192125,0.533,ambient,meditative,https://api.spotify.com/v1/tracks/7BbYS6CmphNACEolLIdqZA,Say My Name,0,spotify:track:7BbYS6CmphNACEolLIdqZA,audio_features,2023-10-04,https://api.spotify.com/v1/audio-analysis/7BbYS6CmphNACEolLIdqZA,7BbYS6CmphNACEolLIdqZA,0,3dctFKCiGPizmylLp0SN0a,3kEpLybbAlVUVimW5Evijb,7BbYS6CmphNACEolLIdqZA,0.391,6,123.176,-9.234,0.187,0.144,"Sincerely, Benson"
4,65,0.317,0.58,Meditative Vibes,"Crayon, Ayra Starr",221217,0.594,ambient,meditative,https://api.spotify.com/v1/tracks/5mhM7bfzv52bzfCzlq8vH1,Ngozi,1,spotify:track:5mhM7bfzv52bzfCzlq8vH1,audio_features,2023-07-21,https://api.spotify.com/v1/audio-analysis/5mhM7bfzv52bzfCzlq8vH1,5mhM7bfzv52bzfCzlq8vH1,0,60dzSRKqWPNVTunBR1aHal,3kEpLybbAlVUVimW5Evijb,5mhM7bfzv52bzfCzlq8vH1,0.52,6,114.748,-7.229,0.162,0.101,Trench to Triumph
4,50,0.276,0.727,Meditative Vibes,"Joeboy, Bnxn, ODUMODUBLVCK",204632,0.358,ambient,meditative,https://api.spotify.com/v1/tracks/4cPKw3rzgmaU4zixJe6wge,Normally,1,spotify:track:4cPKw3rzgmaU4zixJe6wge,audio_features,2023-05-19,https://api.spotify.com/v1/audio-analysis/4cPKw3rzgmaU4zixJe6wge,4cPKw3rzgmaU4zixJe6wge,7.83e-05,1TGcgugu0CxUp5rhS7SyCW,3kEpLybbAlVUVimW5Evijb,4cPKw3rzgmaU4zixJe6wge,0.31,8,94.85,-9.078,0.337,0.107,Body & Soul
4,51,0.0417,0.461,Meditative Vibes,Asake,156429,0.365,ambient,meditative,https://api.spotify.com/v1/tracks/6ouXLgYvJUqyL7ljiGzZS1,Olorun,0,spotify:track:6ouXLgYvJUqyL7ljiGzZS1,audio_features,2023-06-15,https://api.spotify.com/v1/audio-analysis/6ouXLgYvJUqyL7ljiGzZS1,6ouXLgYvJUqyL7ljiGzZS1,0.000611,2O9VJaLSnwjZ2HPpMaVoPU,3kEpLybbAlVUVimW5Evijb,6ouXLgYvJUqyL7ljiGzZS1,0.294,2,113.009,-10.537,0.8,0.152,Work Of Art
4,36,0.159,0.747,Meditative Vibes,Olamide,139302,0.808,ambient,meditative,https://api.spotify.com/v1/tracks/18xsgQpqp7RTzluaM2HI19,No Worries,1,spotify:track:18xsgQpqp7RTzluaM2HI19,audio_features,2023-08-08,https://api.spotify.com/v1/audio-analysis/18xsgQpqp7RTzluaM2HI19,18xsgQpqp7RTzluaM2HI19,9.13e-06,51mowf1u3WaEYvqalsbP7M,3kEpLybbAlVUVimW5Evijb,18xsgQpqp7RTzluaM2HI19,0.488,0,111.993,-6.115,0.155,0.455,Unruly
4,54,0.117,0.572,Meditative Vibes,Asake,145263,0.706,ambient,meditative,https://api.spotify.com/v1/tracks/4PKxskDMb62jvG5Li46vkH,I Believe,1,spotify:track:4PKxskDMb62jvG5Li46vkH,audio_features,2023-06-15,https://api.spotify.com/v1/audio-analysis/4PKxskDMb62jvG5Li46vkH,4PKxskDMb62jvG5Li46vkH,0.0122,2O9VJaLSnwjZ2HPpMaVoPU,3kEpLybbAlVUVimW5Evijb,4PKxskDMb62jvG5Li46vkH,0.158,2,114.004,-9.019,0.0379,0.113,Work Of Art
5,29,0.0668,0.424,Meditative Vibes,Patoranking,191945,0.872,ambient,meditative,https://api.spotify.com/v1/tracks/6S1W6Ll9DEAFMsQYoiem4l,HIGHER,1,spotify:track:6S1W6Ll9DEAFMsQYoiem4l,audio_features,2023-08-15,https://api.spotify.com/v1/audio-analysis/6S1W6Ll9DEAFMsQYoiem4l,6S1W6Ll9DEAFMsQYoiem4l,0.000401,4yXr5GRRquWlt7ExXmh7CY,3kEpLybbAlVUVimW5Evijb,6S1W6Ll9DEAFMsQYoiem4l,0.713,7,76.228,-4.953,0.0947,0.155,HIGHER
4,55,0.107,0.734,Meditative Vibes,"Pheelz, Young Jonn",145263,0.675,ambient,meditative,https://api.spotify.com/v1/tracks/2p2IUL7Wn1W4bSCxrYSFEh,JELO,0,spotify:track:2p2IUL7Wn1W4bSCxrYSFEh,audio_features,2023-08-31,https://api.spotify.com/v1/audio-analysis/2p2IUL7Wn1W4bSCxrYSFEh,2p2IUL7Wn1W4bSCxrYSFEh,0,4zyiP8Ik1unh9IeaW32Zb3,3kEpLybbAlVUVimW5Evijb,2p2IUL7Wn1W4bSCxrYSFEh,0.755,6,113.949,-7.013,0.00552,0.0584,JELO
4,53,0.0849,0.776,Meditative Vibes,Asake,185739,0.82,ambient,meditative,https://api.spotify.com/v1/tracks/3Yr0vIcfXq5MWdSDmZzKgk,Sunshine,0,spotify:track:3Yr0vIcfXq5MWdSDmZzKgk,audio_features,2023-06-15,https://api.spotify.com/v1/audio-analysis/3Yr0vIcfXq5MWdSDmZzKgk,3Yr0vIcfXq5MWdSDmZzKgk,0.089,2O9VJaLSnwjZ2HPpMaVoPU,3kEpLybbAlVUVimW5Evijb,3Yr0vIcfXq5MWdSDmZzKgk,0.576,1,115.046,-8.071,0.258,0.195,Work Of Art
4,64,0.0485,0.854,Meditative Vibes,"Bnxn, Kizz Daniel, Seyi Vibez",188985,0.731,ambient,meditative,https://api.spotify.com/v1/tracks/0YeUYYOh25Cn57DKTC8uS4,GWAGWALADA,1,spotify:track:0YeUYYOh25Cn57DKTC8uS4,audio_features,2023-10-04,https://api.spotify.com/v1/audio-analysis/0YeUYYOh25Cn57DKTC8uS4,0YeUYYOh25Cn57DKTC8uS4,0.00548,3dctFKCiGPizmylLp0SN0a,3kEpLybbAlVUVimW5Evijb,0YeUYYOh25Cn57DKTC8uS4,0.598,9,113.018,-5.568,0.136,0.131,"Sincerely, Benson"
5,62,0.323,0.732,Meditative Vibes,"J Hus, Drake",208917,0.736,ambient,meditative,https://api.spotify.com/v1/tracks/40EXFgNMOIQRQOwJZ8mJkC,Who Told You (feat. Drake),0,spotify:track:40EXFgNMOIQRQOwJZ8mJkC,audio_features,2023-06-08,https://api.spotify.com/v1/audio-analysis/40EXFgNMOIQRQOwJZ8mJkC,40EXFgNMOIQRQOwJZ8mJkC,0,5AQdhXDCLTUZNHYH1hMIdF,3kEpLybbAlVUVimW5Evijb,40EXFgNMOIQRQOwJZ8mJkC,0.87,11,76.656,-4.607,0.156,0.124,Who Told You (feat. Drake)
4,54,0.176,0.762,Meditative Vibes,"Wande Coal, Wizkid",209970,0.873,ambient,meditative,https://api.spotify.com/v1/tracks/2mwNqgMNrguu5Xlns3kqeg,Ebelebe (feat. Wizkid),0,spotify:track:2mwNqgMNrguu5Xlns3kqeg,audio_features,2023-05-17,https://api.spotify.com/v1/audio-analysis/2mwNqgMNrguu5Xlns3kqeg,2mwNqgMNrguu5Xlns3kqeg,0,1pSC9nqMSfJgh6WVZYkTqJ,3kEpLybbAlVUVimW5Evijb,2mwNqgMNrguu5Xlns3kqeg,0.453,11,92.001,-4.532,0.0245,0.122,Legend Or No Legend
4,42,0.0762,0.791,Meditative Vibes,Wizkid,191505,0.813,ambient,meditative,https://api.spotify.com/v1/tracks/3nIj7jkWVKKmmKPdhgrddu,Money & Love,1,spotify:track:3nIj7jkWVKKmmKPdhgrddu,audio_features,2022-10-27,https://api.spotify.com/v1/audio-analysis/3nIj7jkWVKKmmKPdhgrddu,3nIj7jkWVKKmmKPdhgrddu,0.000341,1a936IexPb6wtpMlymctZz,3kEpLybbAlVUVimW5Evijb,3nIj7jkWVKKmmKPdhgrddu,0.845,2,97.016,-5.018,0.213,0.487,Money & Love
4,24,0.105,0.803,Meditative Vibes,Adekunle Gold,160790,0.608,ambient,meditative,https://api.spotify.com/v1/tracks/2BN2ZaeJQHQYireSpTCY7w,Kere,0,spotify:track:2BN2ZaeJQHQYireSpTCY7w,audio_features,2023-07-28,https://api.spotify.com/v1/audio-analysis/2BN2ZaeJQHQYireSpTCY7w,2BN2ZaeJQHQYireSpTCY7w,1.48e-06,2ZWPLY75DaydQvoeVMHfh3,3kEpLybbAlVUVimW5Evijb,2BN2ZaeJQHQYireSpTCY7w,0.667,5,97.03,-4.936,0.101,0.0775,Tequila Ever After
4,44,0.174,0.744,Meditative Vibes,"Burna Boy, J. Cole",216101,0.649,ambient,meditative,https://api.spotify.com/v1/tracks/5hejGb1TchNpLD7gfJARVU,Thanks (feat. J. Cole),1,spotify:track:5hejGb1TchNpLD7gfJARVU,audio_features,2023-08-24,https://api.spotify.com/v1/audio-analysis/5hejGb1TchNpLD7gfJARVU,5hejGb1TchNpLD7gfJARVU,0,5PKl5yyetQ6mFeWK6ONbSH,3kEpLybbAlVUVimW5Evijb,5hejGb1TchNpLD7gfJARVU,0.829,9,93.04,-6.669,0.652,0.0759,I Told Them...
4,21,0.0587,0.727,Meditative Vibes,Boj,114894,0.592,ambient,meditative,https://api.spotify.com/v1/tracks/5MYCIFKSx81z814I4CpVF7,Woodwork,0,spotify:track:5MYCIFKSx81z814I4CpVF7,audio_features,2023-06-02,https://api.spotify.com/v1/audio-analysis/5MYCIFKSx81z814I4CpVF7,5MYCIFKSx81z814I4CpVF7,0.751,7bFrLfofeujIbvs4WcHn3p,3kEpLybbAlVUVimW5Evijb,5MYCIFKSx81z814I4CpVF7,0.769,6,94.036,-8.625,0.345,0.296,Gbagada Express Vol 2: Moving Mad
4,24,0.164,0.85,Meditative Vibes,"Wande Coal, T-Pain",167017,0.715,ambient,meditative,https://api.spotify.com/v1/tracks/7jVfySXCpJkZD72K23ywhg,Streets (feat. T-Pain),1,spotify:track:7jVfySXCpJkZD72K23ywhg,audio_features,2023-05-17,https://api.spotify.com/v1/audio-analysis/7jVfySXCpJkZD72K23ywhg,7jVfySXCpJkZD72K23ywhg,1.25e-06,1pSC9nqMSfJgh6WVZYkTqJ,3kEpLybbAlVUVimW5Evijb,7jVfySXCpJkZD72K23ywhg,0.637,5,98.022,-5.148,0.409,0.142,Legend Or No Legend
3,42,0.0667,0.476,Meditative Vibes,Asake,168352,0.707,ambient,meditative,https://api.spotify.com/v1/tracks/79xHOEYZKZEj6fPkmhQboa,Yoga,0,spotify:track:79xHOEYZKZEj6fPkmhQboa,audio_features,2023-01-30,https://api.spotify.com/v1/audio-analysis/79xHOEYZKZEj6fPkmhQboa,79xHOEYZKZEj6fPkmhQboa,0.00255,63GoanBcE6J4MDIuSQi7jc,3kEpLybbAlVUVimW5Evijb,79xHOEYZKZEj6fPkmhQboa,0.606,9,153.925,-8.688,0.394,0.333,Yoga
4,15,0.26,0.387,Meditative Vibes,M.I. Abaga,258462,0.462,ambient,meditative,https://api.spotify.com/v1/tracks/4mutdKyuoznj0vM6IhA7Jc,Plan B,1,spotify:track:4mutdKyuoznj0vM6IhA7Jc,audio_features,2023-06-09,https://api.spotify.com/v1/audio-analysis/4mutdKyuoznj0vM6IhA7Jc,4mutdKyuoznj0vM6IhA7Jc,0,2VahyWkn5esYOXRfLv2ODJ,3kEpLybbAlVUVimW5Evijb,4mutdKyuoznj0vM6IhA7Jc,0.392,11,77.421,-10.109,0.593,0.116,Plan B
4,29,0.0856,0.761,Meditative Vibes,Wande Coal,172117,0.744,ambient,meditative,https://api.spotify.com/v1/tracks/5r8VdeY8A8Z0o5WWqKKlsM,Dues,1,spotify:track:5r8VdeY8A8Z0o5WWqKKlsM,audio_features,2023-05-17,https://api.spotify.com/v1/audio-analysis/5r8VdeY8A8Z0o5WWqKKlsM,5r8VdeY8A8Z0o5WWqKKlsM,0,1pSC9nqMSfJgh6WVZYkTqJ,3kEpLybbAlVUVimW5Evijb,5r8VdeY8A8Z0o5WWqKKlsM,0.224,2,140.057,-5.198,0.204,0.116,Legend Or No Legend
4,39,0.432,0.799,Meditative Vibes,Zlatan,92589,0.476,ambient,meditative,https://api.spotify.com/v1/tracks/1XwGGXSgu5UpWr8rdaRRG0,Good Life {Freestyle},0,spotify:track:1XwGGXSgu5UpWr8rdaRRG0,audio_features,2023-06-23,https://api.spotify.com/v1/audio-analysis/1XwGGXSgu5UpWr8rdaRRG0,1XwGGXSgu5UpWr8rdaRRG0,0,18a1PIlmP8RoxvPJcgLF6o,3kEpLybbAlVUVimW5Evijb,1XwGGXSgu5UpWr8rdaRRG0,0.294,5,100.008,-8.935,0.519,0.123,Good Life {Freestyle}
4,18,0.261,0.482,Meditative Vibes,"Boj, Knucks, Tay Iwar",211807,0.505,ambient,meditative,https://api.spotify.com/v1/tracks/1sJhXWCOzlaJ6yCS7wchNC,Soak Garri,0,spotify:track:1sJhXWCOzlaJ6yCS7wchNC,audio_features,2023-06-02,https://api.spotify.com/v1/audio-analysis/1sJhXWCOzlaJ6yCS7wchNC,1sJhXWCOzlaJ6yCS7wchNC,0,7bFrLfofeujIbvs4WcHn3p,3kEpLybbAlVUVimW5Evijb,1sJhXWCOzlaJ6yCS7wchNC,0.426,2,80.332,-8.063,0.61,0.0968,Gbagada Express Vol 2: Moving Mad
4,23,0.227,0.693,Meditative Vibes,Wande Coal,211487,0.542,ambient,meditative,https://api.spotify.com/v1/tracks/31pmKihliYRk8lpGim9VZ4,Don't Feel Love,1,spotify:track:31pmKihliYRk8lpGim9VZ4,audio_features,2023-05-17,https://api.spotify.com/v1/audio-analysis/31pmKihliYRk8lpGim9VZ4,31pmKihliYRk8lpGim9VZ4,0.00024,1pSC9nqMSfJgh6WVZYkTqJ,3kEpLybbAlVUVimW5Evijb,31pmKihliYRk8lpGim9VZ4,0.482,1,185.812,-5.665,0.0575,0.242,Legend Or No Legend
4,41,0.39,0.765,Meditative Vibes,Bnxn,156560,0.291,ambient,meditative,https://api.spotify.com/v1/tracks/06Vz1qArYwyIt2JYXbZVdO,Toxic,0,spotify:track:06Vz1qArYwyIt2JYXbZVdO,audio_features,2023-10-04,https://api.spotify.com/v1/audio-analysis/06Vz1qArYwyIt2JYXbZVdO,06Vz1qArYwyIt2JYXbZVdO,0.0179,3dctFKCiGPizmylLp0SN0a,3kEpLybbAlVUVimW5Evijb,06Vz1qArYwyIt2JYXbZVdO,0.42,11,183.909,-13.997,0.135,0.27,"Sincerely, Benson"
4,24,0.0573,0.816,Meditative Vibes,Wande Coal,195529,0.919,ambient,meditative,https://api.spotify.com/v1/tracks/1xe7FOo2drdKBIri7iLv8X,Nobody Holy,0,spotify:track:1xe7FOo2drdKBIri7iLv8X,audio_features,2023-05-17,https://api.spotify.com/v1/audio-analysis/1xe7FOo2drdKBIri7iLv8X,1xe7FOo2drdKBIri7iLv8X,0,1pSC9nqMSfJgh6WVZYkTqJ,3kEpLybbAlVUVimW5Evijb,1xe7FOo2drdKBIri7iLv8X,0.965,9,149.935,-3.352,0.386,0.106,Legend Or No Legend
5,41,0.341,0.541,Meditative Vibes,"Boj, ODUMODUBLVCK",152947,0.555,ambient,meditative,https://api.spotify.com/v1/tracks/3mxm7OJDadZK1HYN9ZP8gf,No Option,0,spotify:track:3mxm7OJDadZK1HYN9ZP8gf,audio_features,2023-06-02,https://api.spotify.com/v1/audio-analysis/3mxm7OJDadZK1HYN9ZP8gf,3mxm7OJDadZK1HYN9ZP8gf,0.000523,7bFrLfofeujIbvs4WcHn3p,3kEpLybbAlVUVimW5Evijb,3mxm7OJDadZK1HYN9ZP8gf,0.366,9,61.256,-7.738,0.124,0.106,Gbagada Express Vol 2: Moving Mad
4,46,0.265,0.663,Meditative Vibes,Rema,138750,0.647,ambient,meditative,https://api.spotify.com/v1/tracks/2naOhWJptgRLoSn85MBxRh,HOV,0,spotify:track:2naOhWJptgRLoSn85MBxRh,audio_features,2023-04-28,https://api.spotify.com/v1/audio-analysis/2naOhWJptgRLoSn85MBxRh,2naOhWJptgRLoSn85MBxRh,0,0gY9Z6WFEkZgFFalIG0cc6,3kEpLybbAlVUVimW5Evijb,2naOhWJptgRLoSn85MBxRh,0.691,10,128.491,-7.492,0.338,0.0909,Rave & Roses (Ultra)
5,56,0.285,0.581,Meditative Vibes,Zinoleesky,167882,0.654,ambient,meditative,https://api.spotify.com/v1/tracks/7rIHP8C7oHYONnJpLjVnAc,Many Things,1,spotify:track:7rIHP8C7oHYONnJpLjVnAc,audio_features,2023-04-21,https://api.spotify.com/v1/audio-analysis/7rIHP8C7oHYONnJpLjVnAc,7rIHP8C7oHYONnJpLjVnAc,2e-05,1yS7tbUsMdT1D1tcwGKNIe,3kEpLybbAlVUVimW5Evijb,7rIHP8C7oHYONnJpLjVnAc,0.687,11,124.387,-5.87,0.345,0.301,Many Things
4,46,0.0723,0.859,Meditative Vibes,"Davido, Morravey",165000,0.701,ambient,meditative,https://api.spotify.com/v1/tracks/21hZ5a5marKn0MWxkZ0vYR,IN THE GARDEN (feat. Morravey),1,spotify:track:21hZ5a5marKn0MWxkZ0vYR,audio_features,2023-03-30,https://api.spotify.com/v1/audio-analysis/21hZ5a5marKn0MWxkZ0vYR,21hZ5a5marKn0MWxkZ0vYR,0.000113,6lI21W76LD0S3vC55GrfSS,3kEpLybbAlVUVimW5Evijb,21hZ5a5marKn0MWxkZ0vYR,0.564,2,111.998,-7.65,0.0816,0.149,Timeless
4,18,0.31,0.784,Meditative Vibes,Wande Coal,204382,0.682,ambient,meditative,https://api.spotify.com/v1/tracks/6FLxB7ot3KZwjr0Zew8L7p,Let Them Know,0,spotify:track:6FLxB7ot3KZwjr0Zew8L7p,audio_features,2023-04-19,https://api.spotify.com/v1/audio-analysis/6FLxB7ot3KZwjr0Zew8L7p,6FLxB7ot3KZwjr0Zew8L7p,0,5FCaxpcmBFkumiu6MpkD73,3kEpLybbAlVUVimW5Evijb,6FLxB7ot3KZwjr0Zew8L7p,0.839,11,93.949,-4.364,0.0725,0.0976,Let Them Know
4,20,0.0868,0.679,Meditative Vibes,Juls,236000,0.854,ambient,meditative,https://api.spotify.com/v1/tracks/3bGjIIBA2av8gLd96NtT9E,Nanny Riddim,1,spotify:track:3bGjIIBA2av8gLd96NtT9E,audio_features,2023-04-18,https://api.spotify.com/v1/audio-analysis/3bGjIIBA2av8gLd96NtT9E,3bGjIIBA2av8gLd96NtT9E,0.86,2tZI67yMJlBfssrexyV2we,3kEpLybbAlVUVimW5Evijb,3bGjIIBA2av8gLd96NtT9E,0.629,1,160.044,-4.896,0.0276,0.642,Nanny Riddim
5,54,0.323,0.778,Meditative Vibes,"Zinoleesky, Omah Lay",153523,0.644,ambient,meditative,https://api.spotify.com/v1/tracks/14nSbMQqRo1BxshIjprVDO,Last Time,1,spotify:track:14nSbMQqRo1BxshIjprVDO,audio_features,2022-12-23,https://api.spotify.com/v1/audio-analysis/14nSbMQqRo1BxshIjprVDO,14nSbMQqRo1BxshIjprVDO,0.000115,4se56vUQlf2nGZHynfAkTZ,3kEpLybbAlVUVimW5Evijb,14nSbMQqRo1BxshIjprVDO,0.47,0,142.724,-5.542,0.0625,0.117,Grit & Lust
4,33,0.177,0.835,Meditative Vibes,"Nonso Amadi, Zinoleesky",223006,0.594,ambient,meditative,https://api.spotify.com/v1/tracks/22sKJ38aklXtEzQtnDDluQ,Lock Up,0,spotify:track:22sKJ38aklXtEzQtnDDluQ,audio_features,2023-03-24,https://api.spotify.com/v1/audio-analysis/22sKJ38aklXtEzQtnDDluQ,22sKJ38aklXtEzQtnDDluQ,0.000713,20dg4gZdSpAzILbzaE2TOz,3kEpLybbAlVUVimW5Evijb,22sKJ38aklXtEzQtnDDluQ,0.645,6,104.855,-6.426,0.248,0.0577,Lock Up
4,56,0.0369,0.76,Meditative Vibes,Rema,204750,0.667,ambient,meditative,https://api.spotify.com/v1/tracks/3de3ASYwXvqgEzqJaMWYEQ,Charm,0,spotify:track:3de3ASYwXvqgEzqJaMWYEQ,audio_features,2023-04-28,https://api.spotify.com/v1/audio-analysis/3de3ASYwXvqgEzqJaMWYEQ,3de3ASYwXvqgEzqJaMWYEQ,0,0gY9Z6WFEkZgFFalIG0cc6,3kEpLybbAlVUVimW5Evijb,3de3ASYwXvqgEzqJaMWYEQ,0.541,4,96.058,-6.957,0.574,0.096,Rave & Roses (Ultra)
4,22,0.128,0.931,Meditative Vibes,"Ice Prince, J-Milla, Yung L",232942,0.557,ambient,meditative,https://api.spotify.com/v1/tracks/06SLNa1xtBmA9I6JHN6z2j,Magician (feat. J Milla & Yung L),1,spotify:track:06SLNa1xtBmA9I6JHN6z2j,audio_features,2011-10-09,https://api.spotify.com/v1/audio-analysis/06SLNa1xtBmA9I6JHN6z2j,06SLNa1xtBmA9I6JHN6z2j,0,35IQekv12aRfdoWjonmwWi,3kEpLybbAlVUVimW5Evijb,06SLNa1xtBmA9I6JHN6z2j,0.501,1,108.018,-7.029,0.0254,0.122,Everybody Loves Ice Prince
5,63,0.107,0.534,Meditative Vibes,JayO,142120,0.821,ambient,meditative,https://api.spotify.com/v1/tracks/1QxTmNDHFmgaxgAolqqgAD,22,1,spotify:track:1QxTmNDHFmgaxgAolqqgAD,audio_features,2023-02-22,https://api.spotify.com/v1/audio-analysis/1QxTmNDHFmgaxgAolqqgAD,1QxTmNDHFmgaxgAolqqgAD,1.02e-05,4fAL4TmJZ3gnmfgYyM5vLC,3kEpLybbAlVUVimW5Evijb,1QxTmNDHFmgaxgAolqqgAD,0.509,5,111.032,-7.463,0.693,0.078,22
4,42,0.0721,0.704,Meditative Vibes,"Davido, Logos olori",155368,0.611,ambient,meditative,https://api.spotify.com/v1/tracks/1f5WN3V8AVYyUahqjWogGj,PICASSO (feat. Logos Olori),0,spotify:track:1f5WN3V8AVYyUahqjWogGj,audio_features,2023-03-30,https://api.spotify.com/v1/audio-analysis/1f5WN3V8AVYyUahqjWogGj,1f5WN3V8AVYyUahqjWogGj,0.0138,6lI21W76LD0S3vC55GrfSS,3kEpLybbAlVUVimW5Evijb,1f5WN3V8AVYyUahqjWogGj,0.749,9,94.999,-7.894,0.58,0.191,Timeless
4,32,0.179,0.727,Meditative Vibes,Ajebo Hustlers,142136,0.743,ambient,meditative,https://api.spotify.com/v1/tracks/6sTPT0d9cJtFI3F3b2IA1q,You Go Know,0,spotify:track:6sTPT0d9cJtFI3F3b2IA1q,audio_features,2023-03-22,https://api.spotify.com/v1/audio-analysis/6sTPT0d9cJtFI3F3b2IA1q,6sTPT0d9cJtFI3F3b2IA1q,0.00447,7HvwJxPnRDe6DeSGUE1CHG,3kEpLybbAlVUVimW5Evijb,6sTPT0d9cJtFI3F3b2IA1q,0.431,9,102.716,-7.223,0.366,0.133,You Go Know
4,44,0.104,0.418,Meditative Vibes,"Davido, Skepta",193273,0.671,ambient,meditative,https://api.spotify.com/v1/tracks/3kvfr5h3oQuJHbkEfg2R3U,U (JUJU) (feat. Skepta),0,spotify:track:3kvfr5h3oQuJHbkEfg2R3U,audio_features,2023-03-30,https://api.spotify.com/v1/audio-analysis/3kvfr5h3oQuJHbkEfg2R3U,3kvfr5h3oQuJHbkEfg2R3U,1.68e-06,6lI21W76LD0S3vC55GrfSS,3kEpLybbAlVUVimW5Evijb,3kvfr5h3oQuJHbkEfg2R3U,0.71,4,196.505,-4.002,0.0473,0.116,Timeless
